VGT: Vanguard Information Technology ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	19706856
Shares Outstanding: 105945000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Information Technology 25/50 Index
ETFdb.com Category: Technology Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VGT


Holding,Symbol,Weighting
Novanta Inc,NOVT,0.0482%
Envestnet Inc,ENV,0.0473%
Verint Systems Inc,VRNT,0.0471%
Qualys Inc,QLYS,0.047%
Pegasystems Inc,PEGA,0.0461%
Pure Storage Inc,PSTG,0.046%
ACI Worldwide Inc,ACIW,0.0458%
Anixter International Inc,AXE,0.0453%
Inphi Corp,IPHI,0.0443%
Blackbaud Inc,BLKB,0.0443%
Power Integrations Inc,POWI,0.044%
Enphase Energy Inc,ENPH,0.0438%
Semtech Corp,SMTC,0.0437%
Avnet Inc,AVT,0.043%
Coherent Inc,COHR,0.0423%
Viavi Solutions Inc,VIAV,0.0419%
II-VI Inc,IIVI,0.0418%
Avaya Holdings Corp,AVYA,0.0417%
Perspecta Inc,PRSP,0.0414%
Q2 Holdings Inc,QTWO,0.0412%
KBR Inc,KBR,0.0402%
FireEye Inc,FEYE,0.0396%
Acacia Communications Inc,ACIA,0.0388%
Teradata Corp,TDC,0.0379%
New Relic Inc,NEWR,0.0376%
Corelogic Inc,CLGX,0.037%
Blackline Inc,BL,0.0352%
Fabrinet,FN,0.0341%
Itron Inc,ITRI,0.0331%
Lattice Semiconductor Corp,LSCC,0.0329%
Liveramp Holdings Inc,RAMP,0.0327%
NCR Corp,NCR,0.0326%
ManTech International Corp,MANT,0.032%
Brooks Automation Inc,BRKS,0.0319%
Box Inc,BOX,0.0316%
Vishay Intertechnology Inc,VSH,0.0312%
Varonis Systems Inc,VRNS,0.0307%
Synaptics Inc,SYNA,0.0307%
Mimecast Ltd,MIME,0.0295%
Rapid7 Inc,RPD,0.0294%
Sanmina Corp,SANM,0.0292%
Netscout Systems Inc,NTCT,0.0285%
Instructure Inc,INST,0.0284%
Cloudera Inc,CLDR,0.0281%
EchoStar Corp,SATS,0.0276%
Bottomline Technologies (DE) Inc,EPAY,0.0275%
Commvault Systems Inc,CVLT,0.0274%
Advanced Energy Industries Inc,AEIS,0.0274%
Exlservice Holdings Inc,EXLS,0.0268%
CommScope Holding Company Inc,COMM,0.0268%
Rogers Corp,ROG,0.0266%
Diodes Inc,DIOD,0.0266%
Belden Inc,BDC,0.0262%
Fitbit Inc,FIT,0.0261%
8x8 Inc,EGHT,0.0255%
Alarm.com Holdings Inc,ALRM,0.0254%
NIC Inc,EGOV,0.0253%
Alliance Data Systems Corp,ADS,0.0253%
AppFolio Inc,APPF,0.0251%
Progress Software Corp,PRGS,0.0247%
Plexus Corp,PLXS,0.0246%
Cornerstone OnDemand Inc,CSOD,0.0246%
FormFactor Inc,FORM,0.0241%
Elastic NV,ESTC,0.0241%
SPS Commerce Inc,SPSC,0.0239%
Ambarella Inc,AMBA,0.0238%
Insight Enterprises Inc,NSIT,0.0236%
CSG Systems International Inc,CSGS,0.0232%
Badger Meter Inc,BMI,0.0231%
SailPoint Technologies Holdings Inc,SAIL,0.0228%
Onto Innovation Inc,ONTO,0.0222%
KEMET Corp,KEM,0.0219%
Evertec Inc,EVTC,0.0215%
Kulicke and Soffa Industries Inc,KLIC,0.0211%
LivePerson Inc,LPSN,0.021%
AVX Corp,AVX,0.0205%
Knowles Corp,KN,0.0204%
InterDigital Wireless Inc,IDCC,0.0201%
ViaSat Inc,VSAT,0.0201%
Pros Holdings Inc,PRO,0.02%
Rambus Inc,RMBS,0.0199%
2U Inc,TWOU,0.0197%
Ubiquiti Inc,UI,0.0192%
OSI Systems Inc,OSIS,0.0191%
Workiva Inc,WK,0.0189%
Sabre Corp,SABR,0.0184%
ForeScout Technologies Inc,FSCT,0.0184%
Sykes Enterprises Inc,SYKE,0.0181%
Altair Engineering Inc,ALTR,0.0168%
TTM Technologies Inc,TTMI,0.0163%
Methode Electronics Inc,MEI,0.0159%
Appian Corp,APPN,0.0155%
MicroStrategy Inc,MSTR,0.0154%
Perficient Inc,PRFT,0.0153%
