FNCL: Fidelity MSCI Financials Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	1062947
Shares Outstanding: 24550000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Financials Index
ETFdb.com Category: Financials Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FNCL


Holding,Symbol,Weighting
OneMain Holdings Inc,OMF,0.0822%
Legg Mason Inc,LM,0.0814%
Associated Banc-Corp,ASB,0.0773%
BankUnited Inc,BKU,0.0762%
Evercore Inc,EVR,0.0743%
UMB Financial Corp,UMBF,0.0737%
Home BancShares Inc,HOMB,0.0733%
First Citizens BancShares Inc (Delaware),FCNCA,0.073%
Morningstar Inc,MORN,0.0725%
Navient Corp,NAVI,0.0717%
Tradeweb Markets Inc,TW,0.0704%
Ares Management Corp,ARES,0.07%
BancorpSouth Bank,BXS,0.0699%
Investors Bancorp Inc,ISBC,0.0687%
Cathay General Bancorp,CATY,0.0666%
Fulton Financial Corp,FULT,0.0662%
Texas Capital Bancshares Inc,TCBI,0.066%
CNO Financial Group Inc,CNO,0.0658%
Washington Federal Inc,WAFD,0.0644%
Apollo Commercial Real Estate Finance Inc,ARI,0.0642%
CenterState Bank Corp,CSFL,0.0636%
Ameris Bancorp,ABCB,0.0631%
South State Corp,SSB,0.0629%
BOK Financial Corp,BOKF,0.062%
Atlantic Union Bankshares Corp,AUB,0.0607%
Cannae Holdings Inc,CNNE,0.0601%
Invesco Mortgage Capital Inc,IVR,0.0598%
LendingTree Inc,TREE,0.0575%
CVB Financial Corp,CVBF,0.0556%
Argo Group International Holdings Ltd,ARGO,0.0545%
Simmons First National Corp,SFNC,0.0543%
Enstar Group Ltd,ESGR,0.0541%
eHealth Inc,EHTH,0.0534%
International Bancshares Corp,IBOC,0.0528%
Kinsale Capital Group Inc,KNSL,0.0528%
WesBanco Inc,WSBC,0.052%
NMI Holdings Inc,NMIH,0.0516%
Houlihan Lokey Inc,HLI,0.0503%
WSFS Financial Corp,WSFS,0.0498%
Genworth Financial Inc,GNW,0.0496%
New York Mortgage Trust Inc,NYMT,0.049%
PennyMac Mortgage Investment Trust,PMT,0.0483%
First Merchants Corp,FRME,0.0477%
Trustmark Corp,TRMK,0.0473%
Towne Bank,TOWN,0.0466%
Redwood Trust Inc,RWT,0.0464%
Walker & Dunlop Inc,WD,0.046%
Independent Bank Group Inc,IBTX,0.0445%
Moelis & Co,MC,0.0432%
Artisan Partners Asset Management Inc,APAM,0.0432%
Capitol Federal Financial Inc,CFFN,0.0426%
Cohen & Steers Inc,CNS,0.041%
Hilltop Holdings Inc,HTH,0.0408%
ServisFirst Bancshares Inc,SFBS,0.0407%
Ladder Capital Corp,LADR,0.0398%
PRA Group Inc,PRAA,0.0392%
First Interstate BancSystem Inc,FIBK,0.0391%
Heartland Financial USA Inc,HTLF,0.0384%
FGL Holdings Inc,FG,0.0383%
BGC Partners Inc,BGCP,0.0373%
Axos Financial Inc,AX,0.0364%
Green Dot Corp,GDOT,0.0361%
Renasant Corp,RNST,0.0354%
National General Holdings Corp,NGHC,0.0352%
Park National Corp,PRK,0.0351%
Provident Financial Services Inc,PFS,0.0348%
OceanFirst Financial Corp,OCFC,0.0322%
Mercury General Corp,MCY,0.0317%
Flagstar Bancorp Inc,FBC,0.0309%
First Busey Corp,BUSE,0.0306%
Sandy Spring Bancorp Inc,SASR,0.0305%
Hamilton Lane Inc,HLNE,0.03%
Berkshire Hills Bancorp Inc,BHLB,0.0299%
Veritex Holdings Inc,VBTX,0.0288%
Lakeland Financial Corp,LKFN,0.0285%
TFS Financial Corp,TFSL,0.0283%
Enterprise Financial Services Corp,EFSC,0.0281%
Waddell & Reed Financial Inc,WDR,0.028%
Tompkins Financial Corp,TMP,0.0278%
ARMOUR Residential REIT Inc,ARR,0.0276%
Blucora Inc,BCOR,0.0271%
Piper Sandler Companies,PIPR,0.0267%
Nelnet Inc,NNI,0.0264%
Southside Bancshares Inc,SBSI,0.0259%
Colony Credit Real Estate Inc,CLNC,0.0253%
First Bancorp,FBNC,0.0246%
Kearny Financial Corp,KRNY,0.0245%
BancFirst Corp,BANF,0.024%
Granite Point Mortgage Trust Inc,GPMT,0.0237%
Trico Bancshares,TCBK,0.0235%
PJT Partners Inc,PJT,0.0234%
Columbia Financial Inc,CLBK,0.0232%
Virtus Investment Partners Inc,VRTS,0.0227%
United Fire Group Inc,UFCS,0.0225%
Meridian Bancorp Inc (MARYLAND),EBSB,0.0224%
Mr. Cooper Group Inc,COOP,0.0223%
Preferred Bank,PFBC,0.0222%
German American Bancorp Inc,GABC,0.0221%
Trupanion Inc,TRUP,0.0221%
Encore Capital Group Inc,ECPG,0.022%
TPG RE Finance Trust Inc,TRTX,0.0217%
Virtu Financial Inc,VIRT,0.0216%
Carolina Financial Corp,CARO,0.0213%
Enova International Inc,ENVA,0.0208%
American National Insurance Co,ANAT,0.0204%
INTL FCStone Inc,INTL,0.0198%
Stock Yards Bancorp Inc,SYBT,0.0197%
ConnectOne Bancorp Inc,CNOB,0.0196%
Third Point Reinsurance Ltd,TPRE,0.0196%
1st Source Corp,SRCE,0.0196%
Universal Insurance Holdings Inc,UVE,0.0191%
Lakeland Bancorp Inc,LBAI,0.0188%
Capstead Mortgage Corp,CMO,0.0186%
Univest Financial Corp,UVSP,0.0184%
Focus Financial Partners Inc,FOCS,0.0183%
Community Trust Bancorp Inc,CTBI,0.0182%
Northfield Bancorp Inc,NFBK,0.0176%
Federal Agricultural Mortgage Corp,AGM,0.0176%
Washington Trust Bancorp Inc,WASH,0.0175%
Camden National Corp,CAC,0.0175%
Bryn Mawr Bank Corp,BMTC,0.0173%
MBIA Inc,MBI,0.0172%
Opus Bank,OPB,0.0172%
Banc of California Inc,BANC,0.017%
Brightsphere Investment Group Inc,BSIG,0.017%
Goosehead Insurance Inc,GSHD,0.0169%
Horizon Bancorp Inc,HBNC,0.0164%
Nicolet Bankshares Inc,NCBS,0.0163%
Ellington Financial Inc,EFC,0.016%
World Acceptance Corp,WRLD,0.016%
Great Southern Bancorp Inc,GSBC,0.0158%
Heritage Commerce Corp,HTBK,0.0155%
First Foundation Inc,FFWM,0.0152%
QCR Holdings Inc,QCRH,0.0152%
Peoples Bancorp Inc,PEBO,0.015%
First Defiance Financial Corp,FDEF,0.0149%
FBL Financial Group Inc,FFG,0.0149%
Bancorp Inc,TBBK,0.0148%
Palomar Holdings Inc,PLMR,0.0148%
FB Financial Corp,FBK,0.0148%
Origin Bancorp Inc,OBNK,0.0147%
Midland States Bancorp Inc,MSBI,0.0146%
Dime Community Bancshares Inc,DCOM,0.0143%
First Bancshares Inc (Mississippi),FBMS,0.0143%
Western Asset Mortgage Capital Corp,WMC,0.0142%
Bank of Marin Bancorp,BMRC,0.0142%
Flushing Financial Corp,FFIC,0.0138%
KKR Real Estate Finance Trust Inc,KREF,0.0136%
CBTX Inc,CBTX,0.0136%
AG Mortgage Investment Trust Inc,MITT,0.0132%
First of Long Island Corp,FLIC,0.0132%
Wisdom Tree Investments Inc,WETF,0.0132%
Diamond Hill Investment Group Inc,DHIL,0.013%
TriState Capital Holdings Inc,TSC,0.0127%
State Auto Financial Corp,STFC,0.0125%
National Western Life Group Inc,NWLI,0.0123%
Peapack-Gladstone Financial Corp,PGC,0.0122%
First Community Bankshares Inc,FCBC,0.0122%
Mercantile Bank Corp,MBWM,0.0121%
Midwestone Financial Group Inc,MOFG,0.012%
Franklin Financial Network Inc,FSB,0.0119%
Republic Bancorp Inc,RBCAA,0.0116%
First Financial Corp,THFF,0.0116%
Financial Institutions Inc,FISI,0.0114%
Waterstone Financial Inc (WISCONSIN),WSBF,0.0113%
Arrow Financial Corp,AROW,0.0113%
Bridge Bancorp Inc,BDGE,0.0112%
Watford Holdings Ltd,WTRE,0.0111%
Hometrust Bancshares Inc,HTBI,0.011%
Carter Bank and Trust,CARE,0.011%
Independent Bank Corp (Michigan),IBCP,0.0109%
CNB Financial Corp,CCNE,0.0109%
AssetMark Financial Holdings Inc,AMK,0.0108%
Dynex Capital Inc,DX,0.0107%
Ares Commercial Real Estate Corp,ACRE,0.0106%
First Mid Bancshares Inc,FMBH,0.0106%
Atlantic Capital Bancshares Inc,ACBI,0.0105%
Live Oak Bancshares Inc,LOB,0.0105%
Cowen Inc,COWN,0.0104%
Allegiance Bancshares Inc,ABTX,0.0103%
Equity Bancshares Inc,EQBK,0.0099%
People's Utah Bancorp,PUB,0.0096%
Exantas Capital Corp,XAN,0.0095%
