VFH: Vanguard Financials ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	7844485
Shares Outstanding: 105394000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Financials 25/50 Index
ETFdb.com Category: Financials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VFH


Holding,Symbol,Weighting
Interactive Brokers Group Inc,IBKR,0.0834%
Bank Ozk,OZK,0.0833%
United Bankshares Inc,UBSI,0.0829%
Legg Mason Inc,LM,0.0821%
OneMain Holdings Inc,OMF,0.082%
Community Bank System Inc,CBU,0.0819%
Associated Banc-Corp,ASB,0.0771%
Morningstar Inc,MORN,0.0759%
UMB Financial Corp,UMBF,0.075%
BankUnited Inc,BKU,0.0745%
Evercore Inc,EVR,0.0741%
Home BancShares Inc,HOMB,0.073%
Navient Corp,NAVI,0.0719%
Ares Management Corp,ARES,0.0698%
Tradeweb Markets Inc,TW,0.0695%
BancorpSouth Bank,BXS,0.0691%
Columbia Banking System Inc,COLB,0.0686%
Investors Bancorp Inc,ISBC,0.0682%
Old National Bancorp,ONB,0.0664%
CNO Financial Group Inc,CNO,0.0662%
Cathay General Bancorp,CATY,0.0659%
Santander Consumer USA Holdings Inc,SC,0.0658%
Fulton Financial Corp,FULT,0.0655%
Texas Capital Bancshares Inc,TCBI,0.065%
Washington Federal Inc,WAFD,0.064%
Apollo Commercial Real Estate Finance Inc,ARI,0.0639%
CenterState Bank Corp,CSFL,0.063%
Ameris Bancorp,ABCB,0.0626%
South State Corp,SSB,0.061%
Invesco Mortgage Capital Inc,IVR,0.0602%
White Mountains Insurance Group Ltd,WTM,0.06%
Atlantic Union Bankshares Corp,AUB,0.0597%
BOK Financial Corp,BOKF,0.0594%
Cannae Holdings Inc,CNNE,0.059%
Independent Bank Corp (Massachusetts),INDB,0.0582%
American Equity Investment Life Holding Co,AEL,0.0582%
First Financial Bancorp,FFBC,0.0568%
CVB Financial Corp,CVBF,0.0558%
Simmons First National Corp,SFNC,0.0554%
Kinsale Capital Group Inc,KNSL,0.0552%
International Bancshares Corp,IBOC,0.0529%
Argo Group International Holdings Ltd,ARGO,0.0529%
First Midwest Bancorp Inc,FMBI,0.0525%
Enstar Group Ltd,ESGR,0.0525%
United Community Banks Inc,UCBI,0.0525%
WesBanco Inc,WSBC,0.0516%
NMI Holdings Inc,NMIH,0.0515%
eHealth Inc,EHTH,0.0509%
PennyMac Financial Services Inc,PFSI,0.0507%
Houlihan Lokey Inc,HLI,0.0502%
LendingTree Inc,TREE,0.0502%
Genworth Financial Inc,GNW,0.0496%
New York Mortgage Trust Inc,NYMT,0.0488%
PennyMac Mortgage Investment Trust,PMT,0.0487%
First Bancorp,FBP,0.0483%
Cadence Bancorp,CADE,0.0479%
WSFS Financial Corp,WSFS,0.0472%
First Merchants Corp,FRME,0.047%
Redwood Trust Inc,RWT,0.0464%
Trustmark Corp,TRMK,0.0464%
Walker & Dunlop Inc,WD,0.0464%
Towne Bank,TOWN,0.0457%
Cohen & Steers Inc,CNS,0.0437%
Artisan Partners Asset Management Inc,APAM,0.0431%
Independent Bank Group Inc,IBTX,0.0431%
Moelis & Co,MC,0.0426%
Hope Bancorp Inc,HOPE,0.0426%
Capitol Federal Financial Inc,CFFN,0.0425%
Horace Mann Educators Corp,HMN,0.0416%
Banner Corp,BANR,0.0416%
Westamerica Bancorp,WABC,0.0409%
NBT Bancorp Inc,NBTB,0.0406%
Ladder Capital Corp,LADR,0.0404%
Cash Component,CASH,0.0403%
Hilltop Holdings Inc,HTH,0.0402%
Great Western Bancorp Inc,GWB,0.0397%
ServisFirst Bancshares Inc,SFBS,0.0395%
Heartland Financial USA Inc,HTLF,0.0394%
ProAssurance Corp,PRA,0.0392%
Pacific Premier Bancorp Inc,PPBI,0.0384%
FGL Holdings Inc,FG,0.0384%
Northwest Bancshares Inc,NWBI,0.038%
PRA Group Inc,PRAA,0.038%
Axos Financial Inc,AX,0.0378%
BGC Partners Inc,BGCP,0.0372%
First Interstate BancSystem Inc,FIBK,0.0372%
Renasant Corp,RNST,0.036%
Park National Corp,PRK,0.0357%
Green Dot Corp,GDOT,0.0356%
Eagle Bancorp Inc,EGBN,0.0352%
National General Holdings Corp,NGHC,0.0351%
Safety Insurance Group Inc,SAFT,0.0346%
S&T Bancorp Inc,STBA,0.0343%
Provident Financial Services Inc,PFS,0.0343%
Seacoast Banking Corporation of Florida,SBCF,0.0336%
Amerisafe Inc,AMSF,0.0331%
OceanFirst Financial Corp,OCFC,0.0325%
James River Group Holdings Ltd,JRVR,0.0323%
Employers Holdings Inc,EIG,0.0321%
First Commonwealth Financial Corp,FCF,0.032%
Mercury General Corp,MCY,0.0317%
Hamilton Lane Inc,HLNE,0.0314%
Flagstar Bancorp Inc,FBC,0.0303%
First Busey Corp,BUSE,0.0301%
Sandy Spring Bancorp Inc,SASR,0.0299%
Brookline Bancorp Inc,BRKL,0.0294%
Veritex Holdings Inc,VBTX,0.0289%
Berkshire Hills Bancorp Inc,BHLB,0.0287%
Arbor Realty Trust Inc,ABR,0.0286%
City Holding Co,CHCO,0.0285%
Waddell & Reed Financial Inc,WDR,0.0283%
Lakeland Financial Corp,LKFN,0.028%
Tompkins Financial Corp,TMP,0.0278%
Nelnet Inc,NNI,0.0277%
ARMOUR Residential REIT Inc,ARR,0.0269%
Blucora Inc,BCOR,0.0267%
Piper Sandler Companies,PIPR,0.0266%
