IYF: iShares U.S. Financials ETF
Inception Date: 2000-05-31
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	1807481
Shares Outstanding: 13200000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Financials Index
ETFdb.com Category: Financials Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYF


Holding,Symbol,Weighting
Americold Realty Trust,COLD,0.1149%
TCF Financial Corp,TCF,0.1128%
Invesco Ltd,IVZ,0.1118%
Old Republic International Corp,ORI,0.111%
American Campus Communities Inc,ACC,0.1086%
CubeSmart,CUBE,0.1065%
Cousins Properties Inc,CUZ,0.1038%
Credit Acceptance Corp,CACC,0.103%
Brixmor Property Group Inc,BRX,0.103%
EPR Properties,EPR,0.0974%
Hudson Pacific Properties Inc,HPP,0.0973%
Unum Group,UNM,0.0953%
Hanover Insurance Group Inc,THG,0.0947%
First Industrial Realty Trust Inc,FR,0.0934%
Popular Inc,BPOP,0.0934%
AXIS Capital Holdings Ltd,AXS,0.0932%
Rexford Industrial Realty Inc,REXR,0.093%
Park Hotels & Resorts Inc,PK,0.0911%
Life Storage Inc,LSI,0.091%
Eastgroup Properties Inc,EGP,0.091%
Howard Hughes Corp,HHC,0.0909%
Spirit Realty Capital Inc,SRC,0.0907%
Athene Holding Ltd,ATH,0.09%
Highwoods Properties Inc,HIW,0.0899%
Western Alliance Bancorp,WAL,0.0899%
Eaton Vance Corp,EV,0.0893%
Synovus Financial Corp,SNV,0.0893%
New York Community Bancorp Inc,NYCB,0.0892%
Blackstone Mortgage Trust Inc,BXMT,0.0888%
Cullen/Frost Bankers Inc,CFR,0.0878%
First Horizon National Corp,FHN,0.0864%
Radian Group Inc,RDN,0.0851%
Primerica Inc,PRI,0.0849%
Essent Group Ltd,ESNT,0.0848%
Healthcare Realty Trust Inc,HR,0.0841%
MGIC Investment Corp,MTG,0.0838%
JBG SMITH Properties,JBGS,0.0828%
Lazard Ltd,LAZ,0.0818%
Ryman Hospitality Properties Inc,RHP,0.0807%
Kemper Corp,KMPR,0.0807%
SLM Corp,SLM,0.0796%
First Financial Bankshares Inc,FFIN,0.0793%
First Citizens BancShares Inc (Delaware),FCNCA,0.0792%
CoreSite Realty Corp,COR,0.0772%
Stifel Financial Corp,SF,0.0769%
Assured Guaranty Ltd,AGO,0.0763%
CIT Group Inc,CIT,0.075%
Brighthouse Financial Inc,BHF,0.0741%
OUTFRONT Media Inc,OUT,0.074%
Pinnacle Financial Partners Inc,PNFP,0.0738%
Sabra Health Care REIT Inc,SBRA,0.0727%
PacWest Bancorp,PACW,0.0723%
Two Harbors Investment Corp,TWO,0.0722%
Webster Financial Corp,WBS,0.0715%
Valley National Bancorp,VLY,0.0712%
Sterling Bancorp,STL,0.0701%
Equity Commonwealth,EQC,0.0693%
Janus Henderson Group PLC,JHG,0.0687%
Chimera Investment Corp,CIM,0.0685%
Selective Insurance Group Inc,SIGI,0.0684%
Affiliated Managers Group Inc,AMG,0.0679%
Rayonier Inc,RYN,0.0677%
First Hawaiian Inc,FHB,0.0662%
F.N.B. Corp,FNB,0.0659%
IBERIABANK Corp,IBKC,0.0655%
Umpqua Holdings Corp,UMPQ,0.0649%
FirstCash Inc,FCFS,0.0647%
Rli Corp,RLI,0.0644%
National Health Investors Inc,NHI,0.0639%
Bank of Hawaii Corp,BOH,0.063%
Interactive Brokers Group Inc,IBKR,0.0627%
Glacier Bancorp Inc,GBCI,0.0625%
Physicians Realty Trust,DOC,0.0623%
Wintrust Financial Corp,WTFC,0.0622%
Service Properties Trust,SVC,0.0617%
MFA Financial Inc,MFA,0.0613%
Weingarten Realty Investors,WRI,0.0612%
United Bankshares Inc,UBSI,0.0597%
Hancock Whitney Corp,HWC,0.0597%
White Mountains Insurance Group Ltd,WTM,0.0592%
PS Business Parks Inc,PSB,0.0583%
Corporate Office Properties Trust,OFC,0.0576%
Bank Ozk,OZK,0.0569%
OneMain Holdings Inc,OMF,0.0565%
Morningstar Inc,MORN,0.0561%
Legg Mason Inc,LM,0.0555%
Associated Banc-Corp,ASB,0.0547%
Apple Hospitality REIT Inc,APLE,0.0547%
BankUnited Inc,BKU,0.0546%
Pebblebrook Hotel Trust,PEB,0.0537%
Erie Indemnity Co,ERIE,0.0536%
Evercore Inc,EVR,0.0522%
Home BancShares Inc,HOMB,0.0514%
Tradeweb Markets Inc,TW,0.0511%
Piedmont Office Realty Trust Inc,PDM,0.051%
Enstar Group Ltd,ESGR,0.05%
UMB Financial Corp,UMBF,0.0499%
PotlatchDeltic Corp,PCH,0.0498%
Paramount Group Inc,PGRE,0.0496%
Sunstone Hotel Investors Inc,SHO,0.0494%
Navient Corp,NAVI,0.0482%
Lexington Realty Trust,LXP,0.0479%
Brandywine Realty Trust,BDN,0.0479%
Texas Capital Bancshares Inc,TCBI,0.0479%
Cathay General Bancorp,CATY,0.0475%
Investors Bancorp Inc,ISBC,0.0472%
BancorpSouth Bank,BXS,0.0472%
Santander Consumer USA Holdings Inc,SC,0.0472%
Fulton Financial Corp,FULT,0.0468%
Washington Federal Inc,WAFD,0.046%
CNO Financial Group Inc,CNO,0.0458%
RLJ Lodging Trust,RLJ,0.0456%
Retail Properties of America Inc,RPAI,0.0448%
Invesco Mortgage Capital Inc,IVR,0.0437%
BOK Financial Corp,BOKF,0.0433%
Macerich Co,MAC,0.043%
Columbia Property Trust Inc,CXP,0.0428%
Washington Real Estate Investment Trust,WRE,0.0424%
LendingTree Inc,TREE,0.0418%
Colony Capital Inc,CLNY,0.0394%
International Bancshares Corp,IBOC,0.0389%
Acadia Realty Trust,AKR,0.0372%
Urban Edge Properties,UE,0.0371%
Xenia Hotels & Resorts Inc,XHR,0.0364%
Genworth Financial Inc,GNW,0.036%
Mack-Cali Realty Corp,CLI,0.0351%
Trustmark Corp,TRMK,0.0349%
DiamondRock Hospitality Co,DRH,0.0341%
CoreCivic Inc,CXW,0.0335%
Geo Group Inc,GEO,0.0333%
Site Centers Corp,SITC,0.0331%
Capitol Federal Financial Inc,CFFN,0.0323%
Diversified Healthcare Trust,DHC,0.0321%
Taubman Centers Inc,TCO,0.0285%
Green Dot Corp,GDOT,0.0246%
ProAssurance Corp,PRA,0.0237%
Mercury General Corp,MCY,0.023%
Virtu Financial Inc,VIRT,0.0222%
CNA Financial Corp,CNA,0.0213%
TFS Financial Corp,TFSL,0.0182%
