FDIS: Fidelity MSCI Consumer Discretionary Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	790067
Shares Outstanding: 15750000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Consumer Discretionary Index
ETFdb.com Category: Consumer Discretionary Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FDIS


Holding,Symbol,Weighting
MDC Holdings Inc,MDC,0.0642%
Visteon Corp,VC,0.064%
Laureate Education Inc,LAUR,0.0623%
Shake Shack Inc,SHAK,0.0619%
Monro Inc,MNRO,0.0588%
Bed Bath & Beyond Inc,BBBY,0.058%
Jack in the Box Inc,JACK,0.0574%
Dorman Products Inc,DORM,0.0574%
Kontoor Brands Inc,KTB,0.0564%
Red Rock Resorts Inc,RRR,0.0548%
Cavco Industries Inc,CVCO,0.0547%
Adtalem Global Education Inc,ATGE,0.0543%
Penske Automotive Group Inc,PAG,0.0541%
Callaway Golf Co,ELY,0.0532%
SeaWorld Entertainment Inc,SEAS,0.053%
Asbury Automotive Group Inc,ABG,0.0523%
Winnebago Industries Inc,WGO,0.0504%
WW International Inc,WW,0.0502%
Dave & Buster's Entertainment Inc,PLAY,0.0494%
LGI Homes Inc,LGIH,0.0494%
Bloomin' Brands Inc,BLMN,0.0494%
Group 1 Automotive Inc,GPI,0.049%
Cheesecake Factory Inc,CAKE,0.0488%
Urban Outfitters Inc,URBN,0.0486%
Installed Building Products Inc,IBP,0.0483%
Sally Beauty Holdings Inc,SBH,0.0468%
Gentherm Inc,THRM,0.0456%
Veoneer Inc,VNE,0.0453%
Brinker International Inc,EAT,0.0452%
Skyline Champion Corp,SKY,0.0447%
Sleep Number Corp,SNBR,0.0446%
iRobot Corp,IRBT,0.0437%
Scientific Games Corp,SGMS,0.0425%
La-Z-Boy Inc,LZB,0.0418%
Dine Brands Global Inc,DIN,0.0413%
Cooper Tire & Rubber Co,CTB,0.0412%
Groupon Inc,GRPN,0.0411%
Yeti Holdings Inc,YETI,0.0397%
Office Depot Inc,ODP,0.0396%
Stamps.Com Inc,STMP,0.0389%
Papa John's International Inc,PZZA,0.0387%
Signet Jewelers Ltd,SIG,0.0382%
Delphi Technologies PLC,DLPH,0.038%
Perdoceo Education Corp,PRDO,0.0378%
Rent-A-Center Inc,RCII,0.0372%
Denny's Corp,DENN,0.0368%
G-III Apparel Group Ltd,GIII,0.0343%
M/I Homes Inc,MHO,0.0341%
Oxford Industries Inc,OXM,0.0333%
Stitch Fix Inc,SFIX,0.0327%
American Axle & Manufacturing Holdings Inc,AXL,0.0321%
Guess? Inc,GES,0.0321%
Core-Mark Holding Company Inc,CORE,0.032%
Abercrombie & Fitch Co,ANF,0.0318%
Big Lots Inc,BIG,0.0314%
Everi Holdings Inc,EVRI,0.0312%
Acushnet Holdings Corp,GOLF,0.0307%
Boot Barn Holdings Inc,BOOT,0.0299%
Childrens Place Inc,PLCE,0.029%
Malibu Boats Inc,MBUU,0.0284%
Standard Motor Products Inc,SMP,0.0284%
Century Communities Inc,CCS,0.027%
Sturm Ruger & Company Inc,RGR,0.0268%
Designer Brands Inc,DBI,0.0266%
Levi Strauss & Co,LEVI,0.0262%
BJ's Restaurants Inc,BJRI,0.025%
Shutterstock Inc,SSTK,0.0246%
Quotient Technology Inc,QUOT,0.0237%
Stoneridge Inc,SRI,0.0228%
Buckle Inc,BKE,0.0223%
Caleres Inc,CAL,0.022%
Sonic Automotive Inc,SAH,0.0214%
Dillard's Inc,DDS,0.0206%
OneSpaWorld Holdings Ltd,OSW,0.0203%
Houghton Mifflin Harcourt Co,HMHC,0.0194%
Monarch Casino & Resort Inc,MCRI,0.0194%
Garrett Motion Inc,GTX,0.0193%
Zumiez Inc,ZUMZ,0.0191%
Genesco Inc,GCO,0.019%
Twin River Worldwide Holdings Inc,TRWH,0.019%
Universal Electronics Inc,UEIC,0.0182%
K12 Inc,LRN,0.0179%
Ruth's Hospitality Group Inc,RUTH,0.0172%
America's CAR-MART Inc,CRMT,0.017%
Vista Outdoor Inc,VSTO,0.0165%
Petmed Express Inc,PETS,0.0164%
Winmark Corp,WINA,0.0163%
American Outdoor Brands Corp,AOBC,0.0157%
Camping World Holdings Inc,CWH,0.0154%
GoPro Inc,GPRO,0.0149%
Tenneco Inc,TEN,0.0148%
Michaels Companies Inc,MIK,0.0145%
Chico's FAS Inc,CHS,0.0136%
Rubicon Project Inc,RUBI,0.0136%
