GQRE: FlexShares Global Quality Real Estate Index Fund
Inception Date: 2013-11-05
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	429649
Shares Outstanding: 6500000
Expense Ratio: 0.45%
Tracks This Index: Northern Trust Global Quality Real Estate Index
ETFdb.com Category: Global Real Estate
Issuer: FlexShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/GQRE


Holding,Symbol,Weighting
Unizo Holdings Co Ltd,3258,0.1542%
ADO Properties SA,ADJ,0.1493%
Yanlord Land Group Ltd,Z25,0.1379%
Fastighets AB Balder,BALD.B,0.1244%
InterRent Real Estate Investment Trust,IIP.UN,0.1182%
Sunlight Real Estate Investment Trust,435,0.0972%
Gecina SA,GFC,0.0922%
Tricon Capital Group Inc,TCN,0.0612%
NSI NV,NSI,0.0556%
Argosy Property Ltd,ARG,0.0385%
Helical PLC,HLCL,0.0311%
CLS Holdings PLC,CLI,0.0308%
DREAM Unlimited Corp,DRM,0.0285%
Daejan Holdings PLC,DJAN,0.0164%
