IYF: iShares U.S. Financials ETF
Inception Date: 2000-05-31
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	1857263
Shares Outstanding: 13200000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Financials Index
ETFdb.com Category: Financials Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYF


Holding,Symbol,Weighting
Healthcare Trust Of America Inc,HTA,0.112%
TCF Financial Corp,TCF,0.1114%
Old Republic International Corp,ORI,0.1102%
American Campus Communities Inc,ACC,0.1061%
Brixmor Property Group Inc,BRX,0.1048%
Credit Acceptance Corp,CACC,0.1042%
CubeSmart,CUBE,0.1036%
Unum Group,UNM,0.1023%
Cousins Properties Inc,CUZ,0.1013%
Hudson Pacific Properties Inc,HPP,0.0967%
Park Hotels & Resorts Inc,PK,0.0942%
EPR Properties,EPR,0.0942%
Rexford Industrial Realty Inc,REXR,0.0932%
Athene Holding Ltd,ATH,0.0927%
First Industrial Realty Trust Inc,FR,0.0925%
Eaton Vance Corp,EV,0.0925%
Hanover Insurance Group Inc,THG,0.092%
AXIS Capital Holdings Ltd,AXS,0.0914%
Popular Inc,BPOP,0.091%
Highwoods Properties Inc,HIW,0.0905%
Spirit Realty Capital Inc,SRC,0.0904%
Howard Hughes Corp,HHC,0.0904%
Synovus Financial Corp,SNV,0.0901%
Eastgroup Properties Inc,EGP,0.0898%
Western Alliance Bancorp,WAL,0.0896%
Life Storage Inc,LSI,0.0892%
Blackstone Mortgage Trust Inc,BXMT,0.088%
Cullen/Frost Bankers Inc,CFR,0.0879%
New York Community Bancorp Inc,NYCB,0.0873%
First Horizon National Corp,FHN,0.0864%
Essent Group Ltd,ESNT,0.0862%
Primerica Inc,PRI,0.0858%
Kemper Corp,KMPR,0.0843%
MGIC Investment Corp,MTG,0.0842%
Radian Group Inc,RDN,0.083%
Lazard Ltd,LAZ,0.0824%
Healthcare Realty Trust Inc,HR,0.0824%
JBG SMITH Properties,JBGS,0.0817%
Ryman Hospitality Properties Inc,RHP,0.0801%
SLM Corp,SLM,0.08%
First Financial Bankshares Inc,FFIN,0.0792%
Brighthouse Financial Inc,BHF,0.0781%
Stifel Financial Corp,SF,0.0781%
First Citizens BancShares Inc (Delaware),FCNCA,0.0769%
Assured Guaranty Ltd,AGO,0.0758%
CIT Group Inc,CIT,0.0751%
OUTFRONT Media Inc,OUT,0.0749%
Pinnacle Financial Partners Inc,PNFP,0.0733%
Webster Financial Corp,WBS,0.0728%
CoreSite Realty Corp,COR,0.072%
Valley National Bancorp,VLY,0.072%
PacWest Bancorp,PACW,0.0714%
Sabra Health Care REIT Inc,SBRA,0.0706%
Two Harbors Investment Corp,TWO,0.0702%
Sterling Bancorp,STL,0.0694%
Janus Henderson Group PLC,JHG,0.0692%
Selective Insurance Group Inc,SIGI,0.0686%
Affiliated Managers Group Inc,AMG,0.0674%
Equity Commonwealth,EQC,0.0673%
Interactive Brokers Group Inc,IBKR,0.0671%
Chimera Investment Corp,CIM,0.067%
First Hawaiian Inc,FHB,0.0658%
IBERIABANK Corp,IBKC,0.0655%
Umpqua Holdings Corp,UMPQ,0.0654%
F.N.B. Corp,FNB,0.0651%
Rli Corp,RLI,0.0649%
National Health Investors Inc,NHI,0.0638%
Glacier Bancorp Inc,GBCI,0.0626%
Physicians Realty Trust,DOC,0.0622%
Service Properties Trust,SVC,0.0621%
Bank of Hawaii Corp,BOH,0.0615%
FirstCash Inc,FCFS,0.0614%
Weingarten Realty Investors,WRI,0.0614%
Wintrust Financial Corp,WTFC,0.0613%
