FIDU: Fidelity MSCI Industrials Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	475481
Shares Outstanding: 11050000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Industrials Index
ETFdb.com Category: Industrials Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FIDU


Holding,Symbol,Weighting
Watts Water Technologies Inc,WTS,0.0885%
Brady Corp,BRC,0.0862%
Ryder System Inc,R,0.0861%
ESCO Technologies Inc,ESE,0.0858%
TriNet Group Inc,TNET,0.0823%
ABM Industries Inc,ABM,0.0821%
GATX Corp,GATX,0.0817%
Saia Inc,SAIA,0.0813%
Applied Industrial Technologies Inc,AIT,0.0808%
Cimpress PLC,CMPR,0.0805%
Advanced Disposal Services Inc,ADSW,0.0796%
Kennametal Inc,KMT,0.0787%
Herman Miller Inc,MLHR,0.0774%
Fluor Corp,FLR,0.0763%
Proto Labs Inc,PRLB,0.0753%
Franklin Electric Co Inc,FELE,0.0751%
Korn Ferry,KFY,0.0747%
Beacon Roofing Supply Inc,BECN,0.074%
Avis Budget Group Inc,CAR,0.0729%
Advanced Drainage Systems Inc,WMS,0.0723%
Trinity Industries Inc,TRN,0.0723%
Altra Industrial Motion Corp,AIMC,0.0717%
Casella Waste Systems Inc,CWST,0.0711%
Aaon Inc,AAON,0.0709%
SPX Corp,SPXC,0.0702%
Albany International Corp,AIN,0.0701%
Chart Industries Inc,GTLS,0.0678%
Hillenbrand Inc,HI,0.0677%
BMC Stock Holdings Inc,BMCH,0.0639%
Hub Group Inc,HUBG,0.0638%
McGrath RentCorp,MGRC,0.0631%
Arcosa Inc,ACA,0.0631%
Welbilt Inc,WBT,0.0628%
Healthcare Services Group Inc,HCSG,0.0626%
Wesco International Inc,WCC,0.0623%
Masonite International Corp,DOOR,0.0619%
Federal Signal Corp,FSS,0.0618%
Evoqua Water Technologies Corp,AQUA,0.0618%
SPX FLOW Inc,FLOW,0.0613%
Mobile Mini Inc,MINI,0.0611%
Atkore International Group Inc,ATKR,0.0611%
Cubic Corp,CUB,0.0603%
Mueller Water Products Inc,MWA,0.0597%
Deluxe Corp,DLX,0.0596%
Forward Air Corp,FWRD,0.0593%
Aircastle Ltd,AYR,0.0584%
Terex Corp,TEX,0.0582%
American Woodmark Corp,AMWD,0.0581%
Meritor Inc,MTOR,0.058%
Covanta Holding Corp,CVA,0.0579%
Gibraltar Industries Inc,ROCK,0.0566%
Mueller Industries Inc,MLI,0.0563%
Kratos Defense and Security Solutions Inc,KTOS,0.0558%
Werner Enterprises Inc,WERN,0.0557%
Comfort Systems USA Inc,FIX,0.0554%
Steelcase Inc,SCS,0.0542%
Navistar International Corp,NAV,0.0534%
ICF International Inc,ICFI,0.0527%
HNI Corp,HNI,0.0506%
Kaman Corp,KAMN,0.0505%
JELD-WEN Holding Inc,JELD,0.0492%
Huron Consulting Group Inc,HURN,0.0478%
AAR Corp,AIR,0.0474%
AeroVironment Inc,AVAV,0.0473%
Enerpac Tool Group Corp,EPAC,0.0469%
Sunrun Inc,RUN,0.0467%
CBIZ Inc,CBZ,0.0467%
Hertz Global Holdings Inc,HTZ,0.0461%
Tennant Co,TNC,0.0445%
Viad Corp,VVI,0.0418%
Helios Technologies Inc,HLIO,0.0414%
Alamo Group Inc,ALG,0.0413%
Dycom Industries Inc,DY,0.0412%
TriMas Corp,TRS,0.041%
US Ecology Inc,ECOL,0.041%
Plug Power Inc,PLUG,0.0409%
Kadant Inc,KAI,0.0409%
Knoll Inc,KNL,0.0405%
Patrick Industries Inc,PATK,0.0402%
Granite Construction Inc,GVA,0.0402%
Douglas Dynamics Inc,PLOW,0.0393%
Rush Enterprises Inc,RUSHA,0.0386%
Schneider National Inc,SNDR,0.0377%
Encore Wire Corp,WIRE,0.0359%
Raven Industries Inc,RAVN,0.0358%
Matthews International Corp,MATW,0.0357%
EnPro Industries Inc,NPO,0.0355%
AZZ Inc,AZZ,0.0354%
NOW Inc,DNOW,0.0353%
Harsco Corp,HSC,0.0349%
GMS Inc,GMS,0.0348%
Kirby Corp,KEX,0.0345%
Lindsay Corp,LNN,0.0341%
WillScot Corp,WSC,0.0336%
Parsons Corp,PSN,0.0336%
CSW Industrials Inc,CSWI,0.0335%
Maxar Technologies Inc,MAXR,0.0332%
SP Plus Corp,SP,0.0323%
Vicor Corp,VICR,0.032%
ADT Inc,ADT,0.0315%
Astec Industries Inc,ASTE,0.031%
Interface Inc,TILE,0.0307%
PGT Innovations Inc,PGTI,0.0306%
Herc Holdings Inc,HRI,0.0294%
Primoris Services Corp,PRIM,0.0293%
H&E Equipment Services Inc,HEES,0.0292%
Standex International Corp,SXI,0.0292%
MRC Global Inc,MRC,0.0289%
ACCO Brands Corp,ACCO,0.0286%
Heartland Express Inc,HTLD,0.0284%
Marten Transport Ltd,MRTN,0.0284%
Columbus McKinnon Corp,CMCO,0.0275%
Greenbrier Companies Inc,GBX,0.0269%
Apogee Enterprises Inc,APOG,0.0259%
GrafTech International Ltd,EAF,0.0255%
Spirit Airlines Inc,SAVE,0.0247%
CIRCOR International Inc,CIR,0.0244%
SkyWest Inc,SKYW,0.0239%
Gates Industrial Corporation PLC,GTES,0.0238%
Kforce Inc,KFRC,0.0234%
Allegiant Travel Co,ALGT,0.0227%
Griffon Corp,GFF,0.0225%
Thermon Group Holdings Inc,THR,0.0224%
Aegion Corp,AEGN,0.0214%
Kimball International Inc,KBAL,0.0213%
Gorman-Rupp Co,GRC,0.0212%
TrueBlue Inc,TBI,0.0211%
Vectrus Inc,VEC,0.021%
TPI Composites Inc,TPIC,0.0209%
Spartan Motors Inc,SPAR,0.0204%
NV5 Global Inc,NVEE,0.0203%
Wabash National Corp,WNC,0.0202%
Bloom Energy Corp,BE,0.0197%
Barrett Business Services Inc,BBSI,0.0196%
Great Lakes Dredge & Dock Corp,GLDD,0.0196%
Quanex Building Products Corp,NX,0.0196%
ArcBest Corp,ARCB,0.0193%
Echo Global Logistics Inc,ECHO,0.0191%
Argan Inc,AGX,0.0186%
Ennis Inc,EBF,0.0179%
Kelly Services Inc,KELYA,0.0177%
DXP Enterprises Inc,DXPE,0.0174%
Heidrick & Struggles International Inc,HSII,0.0167%
Manitowoc Company Inc,MTW,0.0163%
MYR Group Inc,MYRG,0.0162%
Upwork Inc,UPWK,0.016%
CAI International Inc,CAI,0.0158%
Brightview Holdings Inc,BV,0.0153%
Heritage-Crystal Clean Inc,HCCI,0.0148%
Luxfer Holdings PLC,LXFR,0.0143%
Tutor Perini Corp,TPC,0.014%
Resources Connection Inc,RECN,0.0139%
Forrester Research Inc,FORR,0.0139%
Ducommun Inc,DCO,0.0133%
Insteel Industries Inc,IIIN,0.0133%
Ameresco Inc,AMRC,0.0131%
Team Inc,TISI,0.0128%
National Presto Industries Inc,NPK,0.0125%
Foundation Building Materials Inc,FBM,0.0121%
Vivint Solar Inc,VSLR,0.0119%
Sterling Construction Company Inc,STRL,0.0119%
Lydall Inc,LDL,0.0118%
Matson Inc,MATX,0.0118%
Willdan Group Inc,WLDN,0.0115%
NN Inc,NNBR,0.0113%
Energy Recovery Inc,ERII,0.0107%
Franklin Covey Co,FC,0.0105%
Hawaiian Holdings Inc,HA,0.0105%
Powell Industries Inc,POWL,0.0105%
Air Transport Services Group Inc,ATSG,0.0101%
Hyster-Yale Materials Handling Inc,HY,0.01%
Systemax Inc,SYX,0.0099%
Blue Bird Corp,BLBD,0.0095%
Omega Flex Inc,OFLX,0.0093%
REV Group Inc,REVG,0.0089%
Park Aerospace Corp,PKE,0.0089%
Construction Partners Inc,ROAD,0.0088%
VSE Corp,VSEC,0.0086%
Park Ohio Holdings Corp,PKOH,0.0084%
Titan Machinery Inc,TITN,0.0072%
IES Holdings Inc,IESC,0.007%
Mistras Group Inc,MG,0.0059%
RR Donnelley & Sons Co,RRD,0.0058%
Covenant Transportation Group Inc,CVTI,0.0054%
Universal Logistics Holdings Inc,ULH,0.0053%
Atlas Air Worldwide Holdings Inc,AAWW,0.0051%
Quad/Graphics Inc,QUAD,0.005%
Briggs & Stratton Corp,BGG,0.0046%
Rush Enterprises Inc,RUSHB,0.0041%
Genco Shipping & Trading Ltd,GNK,0.0039%
