FAS: Direxion Daily Financial Bull 3X Shares
Inception Date: 2008-11-06
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	1610004
Shares Outstanding: 15949000
Expense Ratio: 1.0%
Tracks This Index: Russell 1000 Financial Services Index (300%)
ETFdb.com Category: Leveraged Equities
Issuer: Direxion
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FAS


Holding,Symbol,Weighting
Commerce Bancshares Inc,CBSH,0.1146%
Starwood Property Trust Inc,STWD,0.1145%
Douglas Emmett Inc,DEI,0.1145%
Franklin Resources Inc,BEN,0.1142%
People's United Financial Inc,PBCT,0.1134%
Invesco Ltd,IVZ,0.112%
CyrusOne Inc,CONE,0.1116%
East West Bancorp Inc,EWBC,0.1115%
Americold Realty Trust,COLD,0.1085%
First American Financial Corp,FAF,0.1075%
Athene Holding Ltd,ATH,0.107%
Prosperity Bancshares Inc,PB,0.1062%
Healthcare Trust Of America Inc,HTA,0.1059%
TCF Financial Corp,TCF,0.1048%
Old Republic International Corp,ORI,0.1046%
Zillow Group Inc,Z,0.1014%
American Campus Communities Inc,ACC,0.1014%
Brixmor Property Group Inc,BRX,0.0998%
Jefferies Financial Group Inc,JEF,0.0983%
Unum Group,UNM,0.0981%
CubeSmart,CUBE,0.098%
Cousins Properties Inc,CUZ,0.0961%
Hudson Pacific Properties Inc,HPP,0.0913%
Park Hotels & Resorts Inc,PK,0.0898%
EPR Properties,EPR,0.0887%
Hanover Insurance Group Inc,THG,0.0879%
Eaton Vance Corp,EV,0.087%
Spirit Realty Capital Inc,SRC,0.0868%
Western Alliance Bancorp,WAL,0.0864%
AXIS Capital Holdings Ltd,AXS,0.0861%
Life Storage Inc,LSI,0.0859%
Popular Inc,BPOP,0.0856%
Highwoods Properties Inc,HIW,0.0854%
Cullen/Frost Bankers Inc,CFR,0.0837%
Synovus Financial Corp,SNV,0.0822%
First Horizon National Corp,FHN,0.0815%
Howard Hughes Corp,HHC,0.0814%
New York Community Bancorp Inc,NYCB,0.0814%
Kemper Corp,KMPR,0.0808%
JBG SMITH Properties,JBGS,0.0808%
Primerica Inc,PRI,0.0807%
Credit Acceptance Corp,CACC,0.0797%
MGIC Investment Corp,MTG,0.0797%
SLM Corp,SLM,0.0768%
Brighthouse Financial Inc,BHF,0.0736%
Pinnacle Financial Partners Inc,PNFP,0.073%
CIT Group Inc,CIT,0.0719%
Lazard Ltd,LAZ,0.0716%
OUTFRONT Media Inc,OUT,0.0712%
Assured Guaranty Ltd,AGO,0.0706%
Alliance Data Systems Corp,ADS,0.0693%
Webster Financial Corp,WBS,0.0689%
White Mountains Insurance Group Ltd,WTM,0.0683%
PacWest Bancorp,PACW,0.0677%
CoreSite Realty Corp,COR,0.067%
Two Harbors Investment Corp,TWO,0.0669%
Sterling Bancorp,STL,0.0654%
Erie Indemnity Co,ERIE,0.0648%
Affiliated Managers Group Inc,AMG,0.0646%
Janus Henderson Group PLC,0RPW,0.0643%
Chimera Investment Corp,CIM,0.0642%
Equity Commonwealth,EQC,0.0637%
First Hawaiian Inc,FHB,0.063%
Interactive Brokers Group Inc,IBKR,0.0626%
First Citizens BancShares Inc (Delaware),FCNCA,0.0626%
Umpqua Holdings Corp,UMPQ,0.0622%
F.N.B. Corp,FNB,0.0618%
Corelogic Inc,CLGX,0.0614%
Rayonier Inc,RYN,0.0587%
Wintrust Financial Corp,WTFC,0.0585%
Weingarten Realty Investors,WRI,0.0584%
Service Properties Trust,SVC,0.0584%
Bank of Hawaii Corp,BOH,0.0571%
MFA Financial Inc,MFA,0.0565%
Legg Mason Inc,LM,0.0551%
Bank Ozk,OZK,0.0547%
Macerich Co,MAC,0.0533%
Corporate Office Properties Trust,OFC,0.0532%
Associated Banc-Corp,ASB,0.0514%
Apple Hospitality REIT Inc,APLE,0.0513%
Evercore Inc,EVR,0.0509%
BankUnited Inc,BKU,0.0499%
Morningstar Inc,MORN,0.0499%
OneMain Holdings Inc,OMF,0.046%
Texas Capital Bancshares Inc,TCBI,0.0459%
Zillow Group Inc,ZG,0.0457%
Paramount Group Inc,PGRE,0.0452%
Brandywine Realty Trust,BDN,0.0448%
Navient Corp,NAVI,0.0439%
Santander Consumer USA Holdings Inc,SC,0.0434%
Retail Properties of America Inc,RPAI,0.0422%
Columbia Property Trust Inc,CXP,0.0414%
BOK Financial Corp,BOKF,0.041%
LendingTree Inc,TREE,0.0374%
Colony Capital Inc,CLNY,0.0367%
Taubman Centers Inc,TCO,0.033%
Empire State Realty Trust Inc,ESRT,0.0326%
Site Centers Corp,SITC,0.0313%
BGC Partners Inc,BGCP,0.0254%
Mercury General Corp,MCY,0.0214%
CNA Financial Corp,CNA,0.0214%
Brookfield Property Reit Inc,BPR,0.0192%
TFS Financial Corp,TFSL,0.0173%
Virtu Financial Inc,VIRT,0.0137%
American National Insurance Co,ANAT,0.0129%
Cash Component,CASH,-0.7723%
