XT: iShares Exponential Technologies ETF
Inception Date: 2015-03-19
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	2783539
Shares Outstanding: 63250000
Expense Ratio: 0.47%
Tracks This Index: Morningstar Exponential Technologies Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XT


Holding,Symbol,Weighting
Cypress Semiconductor Corp,CY,0.4495%
Rockwell Automation Inc,ROK,0.4493%
TDK Corp,6762,0.4488%
Pfizer Inc,PFE,0.448%
Proximus NV,PROX,0.448%
Fanuc Corp,6954,0.4479%
Honeywell International Inc,HON,0.4479%
CyrusOne Inc,CONE,0.4475%
Orange SA,ORA,0.4473%
Kuehne und Nagel International AG,KNIN,0.4465%
KLA Corp,KLAC,0.4435%
Deutsche Telekom AG,DTE,0.4432%
Broadridge Financial Solutions Inc,BR,0.4432%
Corning Inc,GLW,0.4425%
Broadcom Inc,AVGO,0.442%
Amphenol Corp,APH,0.4413%
GlaxoSmithKline PLC,GSK,0.4413%
Ionis Pharmaceuticals Inc,IONS,0.4411%
Verizon Communications Inc,VZ,0.4408%
Bouygues SA,EN,0.4406%
Emerson Electric Co,EMR,0.4406%
Amgen Inc,AMGN,0.4402%
Yaskawa Electric Corp,6506,0.4395%
First Solar Inc,FSLR,0.4383%
Sprint Corp,S,0.4381%
Lincoln Electric Holdings Inc,LECO,0.4372%
Elekta AB (publ),EKTA.B,0.4363%
Marvell Technology Group Ltd,MRVL,0.4357%
Analog Devices Inc,ADI,0.4353%
Telefonica SA,TEF,0.4348%
Nidec Corp,6594,0.4335%
Zebra Technologies Corp,ZBRA,0.4331%
Jazz Pharmaceuticals PLC,JAZZ,0.4325%
Boston Scientific Corp,BSX,0.4323%
Telefonica Deutschland Holding AG,O2D,0.4323%
Telefonaktiebolaget LM Ericsson,ERIC.B,0.4314%
Randstad NV,RAND,0.4289%
Adecco Group AG,ADEN,0.4289%
3M Co,MMM,0.4256%
Mitsubishi Heavy Industries Ltd,7011,0.4251%
Koninklijke KPN NV,KPN,0.4231%
Align Technology Inc,ALGN,0.4219%
Infosys Ltd,INFO,0.4219%
Seagate Technology PLC,STX,0.4207%
Rakuten Inc,4755,0.4205%
Hewlett Packard Enterprise Co,HPE,0.4174%
Qorvo Inc,QRVO,0.4146%
Illumina Inc,ILMN,0.4134%
Alexion Pharmaceuticals Inc,ALXN,0.4122%
ON Semiconductor Corp,ON,0.4107%
Xilinx Inc,XLNX,0.4093%
MediaTek Inc,2454,0.4089%
Siemens AG,SIE,0.4069%
Honda Motor Co Ltd,7267,0.4063%
Myriad Genetics Inc,MYGN,0.3848%
Qiagen NV,QIA,0.3842%
Premier Inc,PINC,0.3661%
Intercept Pharmaceuticals Inc,ICPT,0.358%
Incyte Corp,INCY,0.352%
BT Group PLC,BT.A,0.2329%
Infosys Ltd,INFY,0.0575%
