VIS: Vanguard Industrial ETF
Inception Date: 2004-09-23
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	3634516
Shares Outstanding: 23088000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Industrials 25/50 Index
ETFdb.com Category: Industrials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VIS


Holding,Symbol,Weighting
Universal Forest Products Inc,UFPI,0.0938%
Univar Solutions Inc,UNVR,0.0913%
KAR Auction Services Inc,KAR,0.0907%
SkyWest Inc,SKYW,0.09%
Builders FirstSource Inc,BLDR,0.0879%
Watts Water Technologies Inc,WTS,0.0866%
Lyft Inc,LYFT,0.0863%
ESCO Technologies Inc,ESE,0.0834%
Brady Corp,BRC,0.0832%
Ryder System Inc,R,0.0827%
TriNet Group Inc,TNET,0.0813%
Applied Industrial Technologies Inc,AIT,0.0798%
GATX Corp,GATX,0.0796%
ABM Industries Inc,ABM,0.0791%
Saia Inc,SAIA,0.079%
Advanced Disposal Services Inc,ADSW,0.077%
Cimpress PLC,CMPR,0.0763%
Kennametal Inc,KMT,0.0762%
Proto Labs Inc,PRLB,0.0751%
Fluor Corp,FLR,0.0748%
Herman Miller Inc,MLHR,0.0743%
Korn Ferry,KFY,0.0733%
Franklin Electric Co Inc,FELE,0.073%
Beacon Roofing Supply Inc,BECN,0.0723%
Trinity Industries Inc,TRN,0.0711%
Advanced Drainage Systems Inc,WMS,0.0709%
Aaon Inc,AAON,0.0706%
Altra Industrial Motion Corp,AIMC,0.0704%
Casella Waste Systems Inc,CWST,0.07%
Avis Budget Group Inc,CAR,0.07%
Albany International Corp,AIN,0.0694%
SPX Corp,SPXC,0.069%
Chart Industries Inc,GTLS,0.0677%
Allegiant Travel Co,ALGT,0.0661%
Hillenbrand Inc,HI,0.066%
BMC Stock Holdings Inc,BMCH,0.0622%
Hub Group Inc,HUBG,0.0622%
Masonite International Corp,DOOR,0.0617%
Welbilt Inc,WBT,0.0612%
Healthcare Services Group Inc,HCSG,0.0611%
Federal Signal Corp,FSS,0.061%
McGrath RentCorp,MGRC,0.0609%
Arcosa Inc,ACA,0.0609%
Evoqua Water Technologies Corp,AQUA,0.0602%
SPX FLOW Inc,FLOW,0.0601%
Triton International Ltd,TRTN,0.0601%
Wesco International Inc,WCC,0.0596%
Atkore International Group Inc,ATKR,0.0595%
Cubic Corp,CUB,0.0593%
Mobile Mini Inc,MINI,0.0593%
Mueller Water Products Inc,MWA,0.0586%
Forward Air Corp,FWRD,0.0567%
Meritor Inc,MTOR,0.0566%
Covanta Holding Corp,CVA,0.0566%
Terex Corp,TEX,0.0565%
Deluxe Corp,DLX,0.0565%
Aircastle Ltd,AYR,0.0564%
American Woodmark Corp,AMWD,0.0549%
Mueller Industries Inc,MLI,0.0549%
Gibraltar Industries Inc,ROCK,0.0548%
Comfort Systems USA Inc,FIX,0.0546%
Kratos Defense and Security Solutions Inc,KTOS,0.0542%
Werner Enterprises Inc,WERN,0.0541%
Steelcase Inc,SCS,0.0529%
Navistar International Corp,NAV,0.0518%
ICF International Inc,ICFI,0.0509%
Kaman Corp,KAMN,0.0503%
HNI Corp,HNI,0.0496%
JELD-WEN Holding Inc,JELD,0.0489%
Matson Inc,MATX,0.048%
AAR Corp,AIR,0.0462%
Huron Consulting Group Inc,HURN,0.0458%
Enerpac Tool Group Corp,EPAC,0.0458%
CBIZ Inc,CBZ,0.0454%
Sunrun Inc,RUN,0.0448%
AeroVironment Inc,AVAV,0.0448%
Hertz Global Holdings Inc,HTZ,0.0444%
Tennant Co,TNC,0.0426%
Dycom Industries Inc,DY,0.0419%
Hawaiian Holdings Inc,HA,0.0418%
Viad Corp,VVI,0.0408%
Air Transport Services Group Inc,ATSG,0.0403%
Plug Power Inc,PLUG,0.0397%
TriMas Corp,TRS,0.0397%
Knoll Inc,KNL,0.0397%
Helios Technologies Inc,HLIO,0.0396%
US Ecology Inc,ECOL,0.0395%
Granite Construction Inc,GVA,0.0392%
Kadant Inc,KAI,0.0391%
Alamo Group Inc,ALG,0.0387%
Resideo Technologies Inc,REZI,0.0386%
Patrick Industries Inc,PATK,0.0385%
Rush Enterprises Inc,RUSHA,0.0377%
Douglas Dynamics Inc,PLOW,0.0376%
Schneider National Inc,SNDR,0.0371%
Encore Wire Corp,WIRE,0.0365%
EnPro Industries Inc,NPO,0.0359%
Triumph Group Inc,TGI,0.0357%
NOW Inc,DNOW,0.0346%
Lindsay Corp,LNN,0.0346%
Matthews International Corp,MATW,0.0346%
AZZ Inc,AZZ,0.0344%
Raven Industries Inc,RAVN,0.0344%
Harsco Corp,HSC,0.034%
GMS Inc,GMS,0.0335%
CSW Industrials Inc,CSWI,0.033%
WillScot Corp,WSC,0.0328%
Parsons Corp,PSN,0.0325%
Maxar Technologies Inc,MAXR,0.0323%
Vicor Corp,VICR,0.031%
SP Plus Corp,SP,0.0309%
ADT Inc,ADT,0.0303%
Astec Industries Inc,ASTE,0.0294%
PGT Innovations Inc,PGTI,0.0294%
Primoris Services Corp,PRIM,0.0293%
Interface Inc,TILE,0.029%
H&E Equipment Services Inc,HEES,0.0283%
MRC Global Inc,MRC,0.0283%
ACCO Brands Corp,ACCO,0.0281%
Herc Holdings Inc,HRI,0.0278%
Marten Transport Ltd,MRTN,0.0277%
Heartland Express Inc,HTLD,0.0276%
Greenbrier Companies Inc,GBX,0.0268%
Standex International Corp,SXI,0.0266%
Apogee Enterprises Inc,APOG,0.0258%
Columbus McKinnon Corp,CMCO,0.0254%
GrafTech International Ltd,EAF,0.0243%
CIRCOR International Inc,CIR,0.0233%
Kforce Inc,KFRC,0.0231%
Gates Industrial Corporation PLC,GTES,0.0231%
Griffon Corp,GFF,0.0226%
Atlas Air Worldwide Holdings Inc,AAWW,0.0221%
Thermon Group Holdings Inc,THR,0.0213%
Pitney Bowes Inc,PBI,0.0211%
TrueBlue Inc,TBI,0.021%
Aegion Corp,AEGN,0.0202%
Kimball International Inc,KBAL,0.0201%
Wabash National Corp,WNC,0.02%
Gorman-Rupp Co,GRC,0.0196%
TPI Composites Inc,TPIC,0.0194%
Astronics Corp,ATRO,0.0194%
Barrett Business Services Inc,BBSI,0.0193%
Bloom Energy Corp,BE,0.0193%
Argan Inc,AGX,0.0192%
NV5 Global Inc,NVEE,0.0191%
Quanex Building Products Corp,NX,0.0191%
Cornerstone Building Brands Inc,CNR,0.0187%
Echo Global Logistics Inc,ECHO,0.0182%
ArcBest Corp,ARCB,0.0182%
Ennis Inc,EBF,0.0174%
DXP Enterprises Inc,DXPE,0.0172%
Kelly Services Inc,KELYA,0.0171%
