VNQ: Vanguard Real Estate Index Fund
Inception Date: 2004-09-23
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	25067909
Shares Outstanding: 398093000
Expense Ratio: 0.12%
Tracks This Index: MSCI US REIT Index
ETFdb.com Category: Real Estate
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VNQ


Holding,Symbol,Weighting
American Tower Corp,AMT,10.5051%
Crown Castle International Corp,CCI,6.1691%
Prologis Inc,PLD,5.3472%
Equinix Inc,EQIX,5.3187%
Digital Realty Trust Inc,DLR,3.7371%
Public Storage,PSA,3.3467%
SBA Communications Corp,SBAC,3.1337%
Equity Residential,EQR,2.5542%
AvalonBay Communities Inc,AVB,2.3229%
Simon Property Group Inc,SPG,1.9412%
Welltower Inc,WELL,1.8841%
Realty Income Corp,O,1.7785%
Alexandria Real Estate Equities Inc,ARE,1.7249%
Essex Property Trust Inc,ESS,1.5692%
Boston Properties Inc,BXP,1.5008%
CBRE Group Inc,CBRE,1.4234%
Weyerhaeuser Co,WY,1.3647%
Mid-America Apartment Communities Inc,MAA,1.2873%
Extra Space Storage Inc,EXR,1.2741%
Sun Communities Inc,SUI,1.2024%
Duke Realty Corp,DRE,1.1776%
Invitation Homes Inc,INVH,1.1287%
Healthpeak Properties Inc,PEAK,1.128%
UDR Inc,UDR,1.1229%
VICI Properties Inc,VICI,1.1013%
Equity LifeStyle Properties Inc,ELS,0.913%
WP Carey Inc,WPC,0.8958%
Medical Properties Trust Inc,MPW,0.879%
Camden Property Trust,CPT,0.8527%
Ventas Inc,VTR,0.8451%
Host Hotels & Resorts Inc,HST,0.8424%
Iron Mountain Inc,IRM,0.8191%
Regency Centers Corp,REG,0.7134%
Kilroy Realty Corp,KRC,0.6549%
Federal Realty Investment Trust,FRT,0.6469%
Vornado Realty Trust,VNO,0.6415%
American Homes 4 Rent,AMH,0.637%
Americold Realty Trust,COLD,0.6231%
CyrusOne Inc,CONE,0.6186%
National Retail Properties Inc,NNN,0.5874%
Jones Lang LaSalle Inc,JLL,0.5835%
Omega Healthcare Investors Inc,OHI,0.5521%
VEREIT Inc,VER,0.538%
Healthcare Trust Of America Inc,HTA,0.5274%
Apartment Investment and Management Co,AIV,0.5268%
Douglas Emmett Inc,DEI,0.5159%
Kimco Realty Corp,KIM,0.4911%
CubeSmart,CUBE,0.4907%
CoreSite Realty Corp,COR,0.4542%
SL Green Realty Corp,SLG,0.4541%
Rexford Industrial Realty Inc,REXR,0.4502%
Eastgroup Properties Inc,EGP,0.4405%
Lamar Advertising Co,LAMR,0.4402%
First Industrial Realty Trust Inc,FR,0.4333%
STORE Capital Corp,STOR,0.4316%
Equity Commonwealth,EQC,0.4249%
Healthcare Realty Trust Inc,HR,0.4237%
Life Storage Inc,LSI,0.4159%
JBG SMITH Properties,JBGS,0.4149%
Gaming and Leisure Properties Inc,GLPI,0.4058%
Cousins Properties Inc,CUZ,0.3974%
American Campus Communities Inc,ACC,0.3754%
Terreno Realty Corp,TRNO,0.3544%
Hudson Pacific Properties Inc,HPP,0.3431%
Highwoods Properties Inc,HIW,0.3316%
STAG Industrial Inc,STAG,0.3276%
Brixmor Property Group Inc,BRX,0.3248%
Rayonier Inc,RYN,0.3206%
QTS Realty Trust Inc,QTS,0.3101%
Taubman Centers Inc,TCO,0.3%
Physicians Realty Trust,DOC,0.2854%
PS Business Parks Inc,PSB,0.2813%
Spirit Realty Capital Inc,SRC,0.2626%
Agree Realty Corp,ADC,0.2497%
Lexington Realty Trust,LXP,0.2377%
Piedmont Office Realty Trust Inc,PDM,0.2213%
Corporate Office Properties Trust,OFC,0.2211%
PotlatchDeltic Corp,PCH,0.2206%
Washington Real Estate Investment Trust,WRE,0.2112%
Howard Hughes Corp,HHC,0.2111%
Kennedy-Wilson Holdings Inc,KW,0.2106%
Weingarten Realty Investors,WRI,0.196%
MGM Growth Properties LLC,MGP,0.1927%
National Health Investors Inc,NHI,0.1904%
Easterly Government Properties Inc,DEA,0.1854%
Sunstone Hotel Investors Inc,SHO,0.1835%
Brandywine Realty Trust,BDN,0.1787%
Sabra Health Care REIT Inc,SBRA,0.1761%
National Storage Affiliates Trust,NSA,0.1711%
Geo Group Inc,GEO,0.1675%
Park Hotels & Resorts Inc,PK,0.1654%
Mack-Cali Realty Corp,CLI,0.1651%
EPR Properties,EPR,0.1618%
OUTFRONT Media Inc,OUT,0.1489%
Paramount Group Inc,PGRE,0.1477%
Acadia Realty Trust,AKR,0.1427%
Empire State Realty Trust Inc,ESRT,0.1424%
Hannon Armstrong Sustainable Infrastructure Capital Inc,HASI,0.1363%
Uniti Group Inc,UNIT,0.136%
